MODEL VERSION,MSE THRESHOLD,DETECTED MSE,IS ANOMALY
20,0.09092024291818514,0.14779915749031633,True
20,0.09092024291818514,0.15173411369138384,True
20,0.09092024291818514,0.1488794673849285,True
20,0.09092024291818514,0.15429136108630287,True
20,0.09092024291818514,0.15746735039587517,True
20,0.09092024291818514,0.15293031759553205,True
20,0.09092024291818514,0.14440707095376093,True
20,0.09092024291818514,0.138586079911722,True
20,0.09092024291818514,0.14394936022425955,True
20,0.09092024291818514,0.1386039389463004,True
20,0.09092024291818514,0.13745964331031468,True
20,0.09092024291818514,0.1362652416398952,True
20,0.09092024291818514,0.140997339025938,True
20,0.09092024291818514,0.14201544654611256,True
20,0.09092024291818514,0.14958712133943508,True
20,0.09092024291818514,0.15287709820691162,True
20,0.09092024291818514,0.15304291694237904,True
20,0.09092024291818514,0.15251547088475179,True
20,0.09092024291818514,0.15034905136437532,True
20,0.09092024291818514,0.14921271695580365,True
20,0.09092024291818514,0.14823857690945597,True
20,0.09092024291818514,0.1489840041005635,True
20,0.09092024291818514,0.15185569227666826,True
20,0.09092024291818514,0.14408045458545246,True
20,0.09092024291818514,0.1518916859181553,True
20,0.09092024291818514,0.1518537902258184,True
20,0.09092024291818514,0.14733720014872193,True
20,0.09092024291818514,0.13864949968870566,True
20,0.09092024291818514,0.14864990769723965,True
20,0.09092024291818514,0.1499752856142969,True
20,0.09092024291818514,0.1442369411584049,True
20,0.09092024291818514,0.1440386225767873,True
20,0.09092024291818514,0.14442414466324865,True
20,0.09092024291818514,0.14417911270414446,True
20,0.09092024291818514,0.15207384668493948,True
20,0.09092024291818514,0.14788587153759308,True
20,0.09092024291818514,0.1500462111169355,True
20,0.09092024291818514,0.11130314868544787,True
20,0.09092024291818514,0.1341636232356279,True
20,0.09092024291818514,0.10752032604061032,True
20,0.09092024291818514,0.10669103632264264,True
20,0.09092024291818514,0.09890748153494394,True
20,0.09092024291818514,0.10919655297469569,True
20,0.09092024291818514,0.11044907465849711,True
20,0.09092024291818514,0.11246792364035368,True
20,0.09092024291818514,0.10917487633959737,True
20,0.09092024291818514,0.1123555140082896,True
20,0.09092024291818514,0.11269192096617646,True
20,0.09092024291818514,0.10782642184821108,True
20,0.09092024291818514,0.10659065786613273,True
20,0.09092024291818514,0.10657355236143654,True
20,0.09092024291818514,0.09288836334781642,True
20,0.09092024291818514,0.14688691092805745,True
20,0.09092024291818514,0.14674968454876697,True
20,0.09092024291818514,0.14805172786979234,True
20,0.09092024291818514,0.14872384443777845,True
20,0.09092024291818514,0.14841599431853697,True
20,0.09092024291818514,0.14840398158228701,True
20,0.09092024291818514,0.1566485105475294,True
20,0.09092024291818514,0.14835426876684596,True
20,0.09092024291818514,0.14364786113644062,True
20,0.09092024291818514,0.14052782894554064,True
20,0.09092024291818514,0.13936986592669867,True
20,0.09092024291818514,0.1390769408808566,True
20,0.09092024291818514,0.10152272218499998,True
20,0.09092024291818514,0.06324087014520065,False
20,0.09092024291818514,0.11453999244577305,True
20,0.09092024291818514,0.13856007354917146,True
20,0.09092024291818514,0.12365189212209418,True
20,0.09092024291818514,0.13296181407945304,True
20,0.09092024291818514,0.13803156607597986,True
20,0.09092024291818514,0.13876937675446005,True
20,0.09092024291818514,0.151302585653993,True
20,0.09092024291818514,0.1561487555030639,True
20,0.09092024291818514,0.15380664285454132,True
20,0.09092024291818514,0.1502250722411445,True
20,0.09092024291818514,0.13318407056251613,True
20,0.09092024291818514,0.12016531442194582,True
